alcohol_category,ses_z,parent_age,parenting_score,child_risk_cont,child_adverse
None,1.6994359830087096,36.4,95.09692671584018,0.05774764068170647,0
None,-0.40179502694163366,38.6,65.62458748388542,0.1301192439059472,0
Moderate,0.6813623265753054,43.5,77.52096937695802,0.08377062831231796,0
Moderate,-1.1536922813398585,33.1,65.48117399575496,0.15981164741440046,0
Heavy,0.7547332980678092,31.6,56.43762792509504,0.13427195402695014,1
Moderate,0.1994239859867671,40.2,59.726512843701904,0.0912543560459272,0
None,0.4730382821602152,38.1,71.64549273427296,0.09596101273301713,0
Moderate,-0.645572072035395,33.9,78.57758362688142,0.08262293523985434,0
None,-1.6610834155671725,43.3,66.16556753287969,0.10497414329509674,0
Heavy,0.5032520647495048,33.7,63.64250519821881,0.19478442066284396,0
Heavy,-2.0634031524794545,35.2,49.75217364834821,0.15624826099467048,0
Moderate,-0.3173504922425348,35.1,83.30508929042759,0.06747986727658295,0
Moderate,0.9411818664199697,29.4,87.55765299656865,0.06398369521731609,0
Moderate,0.19189773587303607,35.5,80.2934096573548,0.10215035412472737,0
None,1.9483426447898131,43.4,83.59007768870627,0.03443220327788304,0
Heavy,1.0251091525817735,37.7,73.74326640878758,0.12442589938091324,0
Moderate,-0.6538983883255765,35.2,61.54223605350653,0.14031593799215047,1
Moderate,0.02731337985143867,34.0,70.29181378047006,0.1826006869453124,1
None,-0.04737070254443595,37.0,71.40346144055208,0.08307087650075481,0
Heavy,-1.5821767633461272,39.5,40.40196962937812,0.2638094988578794,0
None,-0.9403989164843533,38.7,82.71327337196993,0.0843996853229637,1
None,-0.5607609069798603,33.0,68.10759354430814,0.12029113737251801,0
Heavy,-2.0362205028559366,36.9,72.49573358818985,0.08285481503834985,0
None,0.047493468251642953,37.9,83.17198095267374,0.062340000425531686,0
None,-0.24907184465304072,29.0,76.46710488006482,0.09889677499095507,0
Heavy,-1.6728939013115742,36.0,61.53902874908054,0.202294205381447,0
Heavy,0.4042128652773321,22.0,62.1088861846665,0.1309925830601662,0
Moderate,0.7158727446909595,37.9,92.73991172204526,0.08083487013586667,0
Moderate,0.2270344788648889,39.0,75.59131840189055,0.15630708346073385,0
Moderate,-0.3240681752089702,39.5,73.05947267429397,0.3123950662618295,0
None,0.5914421517518549,32.6,67.55378731335455,0.1496445907442159,0
None,0.6802203604766911,36.9,67.06843201309368,0.11994767400690595,0
Moderate,0.3074035697196884,43.5,79.95036617337206,0.09947768792866987,0
Moderate,-0.8246122504347609,43.5,71.83155381355537,0.16838118545583056,0
Moderate,0.2766007655111807,34.8,67.06503342498205,0.11616935242635437,0
Moderate,1.195480650825479,35.8,56.98777009711766,0.21173808815832912,0
None,-0.5966290586117302,41.7,60.62316960999147,0.10256851030888377,0
Moderate,2.0979393391324312,26.0,87.94687341694183,0.05199756004260403,0
None,-0.5256309339853844,33.1,71.49536981729428,0.094615984709681,0
Moderate,0.032407013340136216,43.0,69.29861076396965,0.08731322790875273,0
Moderate,-0.6724855960063362,40.9,90.39666395046052,0.08145733978485839,0
Heavy,0.22327083592026087,37.2,50.18198165713393,0.21326614768150967,0
None,-1.7422216926352752,26.0,64.63536507079272,0.12058991870306518,0
None,-0.5460417988167212,34.7,66.75844223430096,0.11860229130366713,0
None,-1.0921212003485672,31.5,90.85672200372387,0.022613565564786733,0
Moderate,0.1353383478922909,37.0,89.76443189226205,0.08800179980812486,1
Moderate,0.9944473755089074,30.1,86.55786602327203,0.20107299714271032,0
None,0.6460061871145515,28.8,84.16475144018678,0.08366738404673399,0
None,-2.3716593608588923,22.6,61.19192871095015,0.09334927611556514,0
Moderate,2.0420696529278803,42.3,95.50934920365773,0.19943982542225766,0
None,0.2952799406208684,32.6,77.32803785618802,0.08685680365463122,0
Moderate,-0.7764991404930003,35.9,87.32780979025338,0.13265790070106018,0
Moderate,0.15712791899094083,35.0,74.40883724884738,0.12486641097390855,0
None,0.17618982250269238,28.6,72.82103783885394,0.10041997212005246,0
None,-0.6668487169515637,27.4,89.96097510646044,0.04341222079115371,0
Heavy,0.1979166673420755,29.0,73.64624071951162,0.10350611034038137,0
None,-0.6074722876203072,30.7,91.29539651644785,0.03993574731275408,0
None,-0.40436199269002276,37.2,68.00990797410846,0.0872637856124731,0
Moderate,-0.6862791357550845,30.2,64.07275582845892,0.12487205701799409,0
Heavy,-1.4326712897396527,45.5,56.3851277236717,0.17508717062296097,0
Heavy,0.1458364702153839,41.2,62.38789389971595,0.4048483560576084,0
Moderate,0.5852994365163381,39.9,69.54623913147194,0.18158307929517936,0
None,0.5148835960763722,34.3,71.69371714655063,0.10646297846829667,0
None,0.8199252526352343,44.1,90.32440866362407,0.1451388714740381,0
Moderate,0.3243402100148682,33.7,70.50126503856521,0.25037015728860335,1
Moderate,-0.5327254982169035,34.8,77.72883375737261,0.10920605049980683,1
Moderate,0.8396638644311888,36.0,74.14987717555827,0.09213343197286045,0
Heavy,-1.357517539841935,39.2,50.830719331609686,0.3143810795203874,0
None,-0.9006713825124801,38.8,89.67725008799094,0.06269250655319214,0
Moderate,-0.9642000714232447,32.1,58.157347635783026,0.1960511431376158,0
None,1.0800560591393102,31.8,75.6538443969717,0.10854344260315393,0
Moderate,0.9427885141400756,38.8,76.1122442836386,0.1387633104971198,0
None,0.48730523704499484,39.3,77.61470656682036,0.1352473908320854,0
None,1.0719298652117972,32.6,63.7278186034107,0.12463856375536475,0
None,-0.8792827824119881,25.5,79.58912706160555,0.07598377153483282,0
Moderate,0.3485951198609804,33.8,79.46177576217839,0.10410545967449168,0
Moderate,-0.12517442838316423,38.7,64.93553646141747,0.09783459741873246,0
Moderate,0.8468821038849139,45.8,74.98018949194521,0.13476787328809497,0
Heavy,-0.11522423255219759,27.8,68.09030353839128,0.24078205550857862,1
None,-0.3849428884100812,32.4,57.39097135313408,0.11066349144152873,0
None,0.54090851856099,32.7,69.51960574747169,0.12455108404921458,0
Heavy,0.8761691671912328,43.1,73.45202505651794,0.13312231085492585,0
None,-0.6683451948468017,34.8,79.79554807537971,0.12583020684369894,0
Heavy,-0.0610756713523761,29.6,58.00732399154717,0.39049045666167437,0
None,-1.0584406336416528,38.4,62.669432700674236,0.23717437881044562,0
Heavy,-2.4980610174929394,32.6,55.73330377576582,0.23510504434151663,1
None,0.200459631413729,27.7,68.35802062838023,0.09690504144797,0
Heavy,0.6089053562546319,29.6,58.59441764860694,0.4789648298716969,1
Moderate,0.2620668090867255,45.4,52.91016617027532,0.1642522893988507,0
Heavy,-1.9495617177543672,37.3,70.8308058915248,0.17335383942223384,1
None,-0.35084943007647457,35.6,85.22070037394889,0.06360473258967198,0
Moderate,-2.2183477600510813,33.5,51.4150077606261,0.27873394499472987,0
Heavy,1.3697011076541847,36.8,65.30950326565798,0.3642434184212611,1
Moderate,-1.086054582118086,36.7,61.55018533084718,0.19558849057062194,0
Moderate,1.2554036094598964,36.8,71.81443542918629,0.29798247287114576,1
Moderate,0.9458696436841456,35.7,70.9501517230599,0.12825459559329846,0
Moderate,-0.9005903525360617,40.2,66.9033948479134,0.2524861208646849,0
Moderate,-1.132784951267745,35.1,89.93602759964831,0.13313325631451067,0
Moderate,0.35037021638633825,29.1,70.12176145791197,0.1221475385089124,0
Heavy,-0.844324037183071,31.3,55.521022535900585,0.21967522181676832,0
None,0.10248464215820753,23.1,61.55724329032003,0.214396732305851,0
None,-0.48282759080691834,47.2,79.22846059841815,0.06711205179696414,0
Heavy,-1.7811584144656334,40.2,50.70050739486564,0.37247389345860166,0
Heavy,-2.230468019124459,30.0,52.913050398572466,0.1350908799811928,0
Moderate,0.22668424849459717,33.3,89.77232185325583,0.19674612675759776,0
Moderate,-0.5615577463306254,31.2,72.27963467043398,0.09288056013649415,0
None,-0.5530898169141323,44.3,75.63899513335107,0.0904569455842397,0
None,0.6958638390937854,26.5,96.35309831681205,0.04680334054392885,0
Moderate,1.1734422766324448,35.7,84.20814607713396,0.059789987250149494,0
None,-0.2725447213618092,34.3,68.13277621077299,0.11156622218982752,0
Moderate,-0.3405987069098615,40.0,66.8934583008982,0.17919512714327385,0
None,0.5001430331138838,34.4,59.691343835631514,0.094379219374434,0
Heavy,-1.3569355696995753,24.5,80.76669958896538,0.19958790027127618,1
Heavy,0.223153054747697,33.5,70.70208812917764,0.16615526510171763,1
Moderate,0.551885971822154,29.2,86.58060080203798,0.09607209313480741,0
Moderate,0.6802302084176292,35.5,88.0582915732486,0.1621011973791558,0
None,-1.936752702502465,43.6,65.59589521542863,0.13811332674046783,0
Moderate,-0.7613552698089406,24.6,63.04711926645169,0.11531763975478262,0
Moderate,-0.8782632528234666,30.2,67.91392752101777,0.12076803618077396,0
None,0.09988695440921298,31.7,63.500884114814795,0.1718324013094572,0
Heavy,0.48074457976798396,32.7,71.10445199116286,0.1667872169724203,0
Moderate,1.4967104074459814,39.4,85.83982148377225,0.0565356665850979,0
Heavy,-0.4949654803680731,34.0,63.884211079580155,0.10677680107486762,0
Moderate,-0.49757249830921385,37.5,73.73756888410428,0.1862289497185054,0
Moderate,1.149672018878747,31.2,75.2746837556897,0.17600812328317764,0
Moderate,0.2965769385303051,36.4,75.95081879883271,0.06492207047772228,0
Heavy,1.2676515111879738,39.7,59.101607485543944,0.23149845831422444,0
Heavy,0.2887280030098363,30.6,42.639567917099406,0.30161699904974154,1
None,-1.1571166187132709,39.7,74.9000193376228,0.10912953767531502,0
None,-1.3331283547778066,35.3,83.4991080475735,0.12453780310651447,0
None,-1.551512249058929,41.3,79.92139718225519,0.05237668451416936,1
Moderate,0.6620518347584732,33.8,70.9573526808757,0.08475750867606013,0
Heavy,1.188596823087008,37.3,55.009458368683674,0.1489267852484277,1
None,1.849362141386381,34.8,84.5195971879497,0.07356556024344613,0
Moderate,0.8431053323232401,34.4,76.43793070746351,0.08846452644394344,1
None,1.1628385775349859,36.6,77.93151916109727,0.10318715724685978,0
Heavy,-0.5800163326536847,38.2,79.43019554541262,0.043288261132840594,0
Moderate,-1.1564158167438567,27.5,65.68090822949387,0.08248575920951198,1
Moderate,0.8500793324175533,43.6,94.23008942914909,0.14483710182046777,0
Moderate,0.41768075223940065,23.8,76.01114858426253,0.13652225028181575,0
Moderate,0.10744437434089255,30.9,57.46956415067423,0.12294559523953491,0
None,0.3873714806329899,34.4,75.58512424487253,0.08056797801670541,0
None,0.3231854824582059,37.5,82.1593914617579,0.1580237051943087,0
Heavy,1.2838168598535613,44.5,63.5001651969921,0.21104472368602362,0
Moderate,1.2949855848169558,23.9,54.88902557206422,0.15384331496278003,0
Heavy,0.544220352340347,32.0,65.68851291581623,0.30579526481539865,1
Heavy,0.8458028725629282,22.2,57.61224103171216,0.13971234897053456,0
Moderate,0.5140625524247758,35.2,77.82470196514838,0.11386590849811815,0
Moderate,-0.4611697320346189,36.6,82.42366208686383,0.107239495581861,0
Heavy,0.7565646749131401,44.5,54.57944315667584,0.2709273545747596,0
Moderate,-1.3944950688592617,35.7,61.396599834808754,0.2688003858488678,0
None,1.0538915522958832,41.3,84.74012764355079,0.036571215823834005,0
Moderate,-1.194522939766035,38.5,55.50253458923744,0.16972781561311584,0
None,0.28580328679473294,32.4,63.951834248023495,0.09881012348813409,0
Heavy,-0.8451539584261589,26.5,44.06539602832658,0.20266810058278784,0
Moderate,0.5533889830744267,36.7,74.87059941004283,0.1901690543212454,0
None,-0.03392522592790888,26.0,80.5892939034973,0.09403010519823346,0
Moderate,-1.5947559581633324,42.8,63.311827454636116,0.10760944816960583,0
Moderate,0.42069963101847885,34.0,71.10779229195707,0.12302128828205415,0
None,-0.5779207768327106,42.2,89.23787694255732,0.03316289630900407,0
None,0.8811467208133691,32.1,63.7967231710533,0.0864696142342865,0
Moderate,0.0013256887344072295,36.6,52.478195077915764,0.11844407848764246,0
Moderate,0.39542098538803816,36.3,86.1325585844573,0.12380381834432504,0
Moderate,-0.9575689550152119,34.7,74.5182544120695,0.13197248958918495,0
Moderate,-0.5893322314273619,32.4,63.87895105904605,0.2329471622388623,0
Heavy,-0.4586386361010845,37.4,71.08395759609303,0.14649077028767704,0
Moderate,0.8567024802425557,29.4,79.16696046326935,0.1577346932007274,0
Moderate,1.6773770878054892,27.7,50.866606652956904,0.12336388339836638,0
Heavy,-0.8051717517428763,42.5,57.95023036951344,0.31190723239632884,1
Moderate,1.0768481446576803,39.4,95.75418090437445,0.1626289341677372,0
None,-2.169677417725702,35.4,79.20714310708526,0.08101067283850824,0
None,-1.1941894010922893,45.0,84.08171462372019,0.046858204641622235,0
Moderate,-0.9587784561867748,33.4,82.80924822828435,0.06526262960635013,0
Moderate,-1.3525086894407223,42.9,69.77088249063559,0.08866155507066731,0
Moderate,-1.58358838978758,36.1,71.75732594660909,0.13838908208946604,0
None,0.41299891213779755,28.9,85.24944899846378,0.15016425984103565,0
None,-0.21406769772786138,46.1,76.53126566745469,0.057541872864606325,0
None,0.3794053976051097,40.9,71.28466370313592,0.11868048383823152,0
None,0.690472686121513,34.3,80.98026227306102,0.05726915479466113,0
Moderate,0.26561699317253346,39.4,69.73689283620439,0.13832155598175627,0
None,0.6577631761503737,32.6,75.04414681591535,0.09953197779820203,0
Moderate,-0.06953228624226938,40.0,58.949279901762836,0.16171260899952633,1
Heavy,-1.1869933883057446,20.7,52.62181669088898,0.2727494593591021,0
None,1.0578141808207961,28.9,70.69894670641457,0.1220742254881534,0
Moderate,-0.589112132781127,40.9,59.48033497382425,0.21371039546082768,1
Moderate,-0.9355962987624259,33.5,60.23924463827932,0.19231267799340335,0
None,-0.17791787580439816,36.2,75.05409222536085,0.10359927238190601,0
Moderate,-0.912810919296513,26.9,75.38057242353638,0.19114506834966397,1
Heavy,-0.4174303819894322,46.1,75.33930010916177,0.3029469632974855,0
Heavy,0.3440539215634665,42.1,58.18705197762043,0.25194664400838085,0
None,0.3483417392461269,33.8,85.46251796063332,0.09392766640404233,0
Heavy,-0.8978300664256293,32.6,72.75099347634436,0.19973920250233862,0
Moderate,-0.4877053729487446,41.2,76.2578352683926,0.2550017693556432,0
None,1.0743330047702437,46.9,78.24334781996785,0.09449137743354297,0
Moderate,0.4964001177339411,40.7,75.31555884658975,0.09159675978796036,0
Heavy,2.0750650393485417,48.0,86.15296891844406,0.14996539745080437,0
Moderate,1.1801281737415277,29.5,87.87412798045473,0.16611883230365182,0
None,1.144293068559939,30.1,96.55008859535579,0.0670196690066766,0
Moderate,-1.387868550455802,27.9,73.44442629415333,0.07582472748723165,0
None,0.7638603516334226,37.7,87.187205131305,0.0873111206803539,0
None,-0.05310680169691065,36.1,85.10586316375868,0.05712120998744294,0
None,-0.5509818035382495,34.1,69.44038901675366,0.20686435060681035,0
None,0.1680153405325285,39.9,70.8565656769019,0.06825430769105639,0
None,0.9452115346114836,42.4,72.06062956527916,0.0824371375113842,0
None,0.5008315910042116,25.8,89.48566007046907,0.1136623842589053,0
Moderate,-0.87847380134206,31.4,78.51369632738522,0.1465833140087637,0
None,0.7424589135926203,39.9,71.01097182440583,0.1233534309682012,1
None,-0.6375875420759639,32.2,57.395038782304894,0.11263742858397904,0
Heavy,0.21668311896428621,30.2,65.50653331256679,0.26781884918903065,1
Moderate,-0.3033500674771342,41.1,60.129044588911725,0.10279749347593581,0
Moderate,-0.2188662517356257,27.3,55.99809527957858,0.19581501656242328,0
None,0.7662429750405095,33.2,69.08621592187808,0.09576458493253805,0
None,-1.040193719815898,37.0,74.18447098918993,0.05368559373118287,0
None,1.945195074276933,31.6,97.4785757505395,0.07269316129949714,0
None,-1.8210860692944963,39.7,74.29328341171201,0.0709516080459617,1
None,-0.5976676832548571,31.6,77.1072858707082,0.09818073346145259,0
None,0.370211889941741,43.5,89.81373326541836,0.0881866799779579,0
None,0.5843141664353099,34.2,60.765046233547444,0.13113817546625817,0
None,-0.10047572057170515,39.0,83.85896308644958,0.08377564731991141,0
Moderate,-0.057390703001542406,39.5,73.47026154061001,0.11707825638396992,0
None,0.41055008532761655,31.2,76.48767680389936,0.13934618006472554,1
None,-0.2310694774576803,22.7,70.59177775671637,0.09762560306019435,0
Moderate,1.3931812579349059,37.2,68.95890904058284,0.14818143738427844,0
Moderate,0.8393491142316022,35.4,74.2167836155156,0.07234847286148294,0
None,0.8728243510056346,38.3,93.61632955349768,0.03503395803486005,0
Moderate,-0.966156723370417,33.6,76.83821361465057,0.1233116645585481,1
Moderate,-0.07938842440570287,32.4,62.63141848119701,0.1653405673029455,0
None,-0.3004659487207037,47.1,56.33821712995208,0.12297833862636734,1
Heavy,-1.0056013756894657,26.2,41.55692045043662,0.4112410628957965,1
Heavy,0.36016418394576694,39.4,80.88845711380796,0.43581428258593496,0
None,-0.5376457577798165,31.6,56.90304047795311,0.10245956662810189,0
None,0.655403829850237,33.0,71.05623374886066,0.10865609793653828,0
Moderate,-1.0701915628943317,33.1,80.77476827925098,0.0938351970334649,0
Moderate,1.719040612841821,30.2,58.452588062931326,0.13088124645574373,0
None,-0.8963326585920618,38.4,82.56068512775786,0.10583874599963812,0
None,0.21930233720043607,43.3,74.11386441969772,0.14629043682419698,1
None,0.7918593103880676,37.8,61.278401285909055,0.11872116225615152,0
Moderate,-0.5706404302001128,35.6,71.78242649023844,0.09063124512154062,0
Moderate,0.8524686434329506,29.1,64.61367241008462,0.11502716211246053,0
None,-1.2291835978004162,38.1,76.66299172322057,0.11692560694399459,0
Moderate,1.4521176991825604,47.9,68.43423262915296,0.15419276274467042,1
Moderate,0.014149264965758293,32.7,53.6445995793228,0.1822857599369609,0
None,-0.5964114079688796,32.7,71.71259497246078,0.12870053586779645,0
None,-0.2991817724274345,31.6,59.55485428608184,0.13842350680809978,0
Moderate,0.8089192693927194,32.1,76.69018297075077,0.09622699836300441,0
Heavy,-0.5844552918504382,18.5,53.358227484950746,0.309677646656946,1
